,_c0,exhibition_name,poster_link,exhibition_description,exhibition_place,start_period,end_period,place
393,269,"삶, 자연에게 말 걸다.-김은숙 장순일 황의선 3인전",https://www.sejongpac.or.kr/cmmn/file/imageSrc.do?fileStreCours=1a889e8777af7e578d96596fbd2e16e9bb6d9ec4bb1f6894357ee3bde7a73807&streFileNm=454a1a2c02f30ec773d316757dce72a913e27cc0df58d0800d2b142a2917067e,무엇이 행복한 삶인가 어떻게 살아가야 정의로운 삶인가 라는 화두에서 생명의 존귀함은 무시당하고 경쟁 생태파괴 이념 패거리분열로 인간도 살아가기 힘든 환경 속에서 자연에 기대어 살아가는 동 식물들은 파괴되는 환경을 떠안으며 어떻게 살아갈까 생각합니다 더욱이 피워보지도 못한 꽃들이 무참히 쓰러져 가는 것을 우리는 그저 바라보았고 어미라는 이름으로 작업자로 무엇을 할 수 있을까 어찌 살아가야 할까 라는 본질적인 끝없는 물음을 한없이 던집니다 작가는 일본군 위안부 피해자들의 인권회복을 위한 전시를 계기로 생명존중의 기본적인 삶의 가치와 자연 안에 인간으로서의 본질적인 고민의 시작을 작업 방향으로 마음 모으고 이번 전시를 준비하려합니다 그동안 아이를 키우며 작업의 끈을 놓지 않으려 부단한 자기와의 싸움은 주변 삶을 돌아봄과 동시에 자연 생태에 대한 관심과 작업의 표출로 이어져왔습니다 같은 창을 통해 바라보지만 항상 다른 풍광이 눈길을 사로잡았고 같은 산책길에서 계절 따라 변해가고 상행하는 풀 꽃 나무 하늘 바람 이 모든 것이 공존하는 숲 에서 숨을 쉴 수 있을 때 비로소 우리는 싦을 살 수 있으며 생명존중의 삶이 기본 임을 깨우쳐 주었습니다 이제 나만의 표현으로 삶에게 자연에게 말을겁니다 어미라는 이름으로 온 삼라만상의 생존과 종족을 이어갈 방법을 찾고 함께 살아가는 동시대인들과 작품으로 만남의 장을 마련하려합니다 삶 자연에게 말걸다 김은숙 장순일 황의선 인전 세종문화회관 광화랑 초대일시,광화랑,2016-08-17,2016-08-17,세종문화회관
394,301,얼굴 그려주는 남자 -조금은 늦어도 괜찮아,https://www.sejongpac.or.kr/cmmn/file/imageSrc.do?fileStreCours=1a889e8777af7e578d96596fbd2e16e9bb6d9ec4bb1f6894357ee3bde7a73807&streFileNm=fc6facb55666aa620c63a6fef977637e85c8ed646bf30fc7e70be0a5c4ef6432,돋움 얼굴 그려주는 남자 조금은 늦어도 괜찮아 돋움 기간 수 화 장소 광화랑 시간 오전 시 오후 시 분 연령 전연령 관람가능 돋움 얼굴 그려주는 남자는 작가가 여행한 나라들의 로드스케치가 전시 됩니다 태국 라오스 미얀마등 주로 동남아시아의 사람들을 만나고 그들과 함께 어울려 지낸 시간들을 글과 그림으로 풀어 누구나 공감하고 함께 여행을 떠나는 감정을 전달합니다 작품의 주인공인 작가캐릭터가 등장하여 여행을 꾸밈없이 표현하여 어린이들뿐만 아니라 성인들까지 공감을 일으키는 내용이며 전시장의 전시형태는 작은 그림부터 시작하여 대형사이즈의 그림까지 골고루 배치하여 볼거리 많은 전시를 기획하였습니다 돋움,광화랑,2017-03-29,2017-03-29,세종문화회관
395,121,제9회 현대미술 무그룹전,https://www.sejongpac.or.kr/cmmn/file/imageSrc.do?fileStreCours=faec0c25744c22e99776405c0fa728028da5dae408f240f2472aaa38fa1253ea&streFileNm=b08f88d319817edf75aaaa91845ed20bad9dfc36288f971a5bacb5e178aa54a2,현대미술 제 회 무 그룹전 지난 년 결성된 무 아트 그룹은 일본 도쿄 이케부쿠로 도쿄 아트 스페이스에서의 첫 번째 전시를 시작으로 매년 마다 세계 여러곳에서 전시를 가져왔다 년 창원성산아트홀 년 프랑스 낭뜨 트레스 갤러리 년 서울 금보성아트센터 년 독일 베를린 더 갤러리 이어서 년에서 뉴욕의 갤러리 그리고 년 창원의 아트센터 년도에는 중국 북경의 현대미술관에서 전시를 하는 등 왕성한 활동을 펼쳐왔다 년에는 세종문화회관에서 호 호 대작을 선보이며 현대미술 창작에 대한 뜨거운 열정을 이어갈 예정이다,세종미술관2관,2020-09-23,2020-09-23,세종문화회관
396,357,고.고.고展,https://www.sejongpac.or.kr/cmmn/file/imageSrc.do?fileStreCours=1a889e8777af7e578d96596fbd2e16e9bb6d9ec4bb1f6894357ee3bde7a73807&streFileNm=45d2bc4afb54915c9b768d115498663a13e27cc0df58d0800d2b142a2917067e,부녀가 함께하는 애묘 으로 년대부터 현재까지 뮤즈가 되어준 반려묘에 대한 애정을 작품으로 승화 대에 걸친 에 새겨진 고양이 사랑이 표현된 작품들을 전시합니다 동물과 사람이 갑 을이 아닌 지배와 피지배의 관계가 아닌 서로 공존하며 공생하는 유기적 관계로 서로 도움과 사랑을 주고 받는 관계로서 여기에는 작가와 모델로 함께하는 반려 고양이들을 모티브로 그들과의 역사와 슬픈 추억 그리고 사랑스러운 현재를 다룬 다양한 장르 회화 일러스트 의 작품들이 선보입니다 고양이 가족 부 녀 손녀 이렇게 대에 걸친 을 기획하고 있습니다 고바우 작가와 고양이 작가의 고양이 작품전 김성환 김규희 광화랑 김성환 화가 시사만화가 동아일보 조선일보 문화일보에 고바우영감 만 회 여년 연재 고바우영감 원화 서울특별시 등록문화재 지정 회 개인전 저서로는 꺼꾸리군 장다리군 소케트군 잡학백과 판자촌이야기 일본거상기담 등 현재 월간 대한언론에 고바우 만평연재 중 김규희 화가 일러스트레이터 삼립식품 바른손팬시 등에 디자이너 역임 청강문화산업대학 외래교수 역임 개인전 회 그룹전 여회 가족이 된 고양이 모냐와 멀로 저자 꼬끼오 아침이다 하나둘셋 글놀이 글논리 등에 일러스트레이션 현재 프리랜서 일러스트레이터,광화랑,2018-05-09,2018-05-09,세종문화회관
397,350,예그리나 그룹전 - 일상으로 스미는 눈부신 기억,https://www.sejongpac.or.kr/cmmn/file/imageSrc.do?fileStreCours=1a889e8777af7e578d96596fbd2e16e9bb6d9ec4bb1f6894357ee3bde7a73807&streFileNm=218b4943dacbc40d89be2788213dbbca13e27cc0df58d0800d2b142a2917067e,우리의 일상은 수많은 기억으로 남는다 화려하기도 하고 어둡기도 하고 또는 무색으로 남는 기억들 마음 한 자락에 남아 있던 어떤 기억들은 그들 나름의 색을 가지고 종이 위에 물과 함께 스미면서 우리의 뇌리에 또 다른 모습으로 각인된다 어쩌면 오랫동안 기억되고 싶은 것일 수도 있다 실제 있을 것 같지 않은 장면들이 현실로 나타나는 순간을 기억하기도 하고 기억의 한 장면에 또 다른 시선이 겹쳐져 그것이 참인지 허구인지 구분이 잘 가지 않는 모습으로 기억되기도 한다 찰나에 부서지는 순간을 기억하기도 하고 자연에 자신을 순응시켜 말없이 변화하는 처연한 어떤 모습들을 기억하기도 한다 나의 기억이 우리의 기억이 여러분의 기억이 일상에 스미어 스스로 존재하여 오랫동안 눈부시게 빛나길 바라며 그 모습들을 여러분들과 같이 나누고 싶다 작가소개 박정원 환영 오윤진 파도 윤경미 무념의 꿈 정현숙 타인 예그리나 전시 경력 회 그룹전 일상으로 스미는 눈부신 기억 세종문화회관 광화랑 회 그룹전 사사로운 어느 날 고양시청 갤러리 회 그룹전 사사로운 어느 날 고양 아람누리 갤러리 누리 회 그룹전 갤러리 로 회 그룹전 일상으로 스미는 눈부신 기억 교하 아트센터 예정 회 그룹전 일상으로 스미는 눈부신 기억 고양 어울림누리 제 전시관 예정,광화랑,2018-03-21,2018-03-21,세종문화회관
398,390,자연속 비자연.현실속 비현실,https://www.sejongpac.or.kr/cmmn/file/imageSrc.do?fileStreCours=1a889e8777af7e578d96596fbd2e16e9bb6d9ec4bb1f6894357ee3bde7a73807&streFileNm=ccacdee3e35468685e0f6d78783632e885c8ed646bf30fc7e70be0a5c4ef6432,저는 자연을 확대시켜 창작하고 싶었습니다 자연이 그려놓은 아름다운 그림을 보면 그 위대함에 감탄하며 창조주를 예찬하게 됩니다 이 살아있는 유기체를 창의적이게 표현하기위해 기존의 같은 모습이 아닌 자연의 심상을 희화화시켜 다채로운 형상을 제시하고 싶었습니다 자연의 모티브를 차용하여 떠오르는 표상을 연상하며 추상 환상주의 이미지로 실질적인 형상에 여성성을 투영 하였습니다 자연의 현실과 작가의 상상이 교차하는 변형 합성의 이중교모로 자연속 비자연 현실속 비현실로 불균형 속에서도 서로가 공존하며 어우러져 자연속으로 회귀되어 서로가 하나 되게 구성해 보았습니다 작가소개 가휴 권 태 연 학력 부산여자대학 응용미술전공 한성대학교 일반대학원 진채화전공 현재 사 한국민화협회 회원 사 한국민화협회 구리지회 회원 사 기로 미술협회 초대작가 구리민화인협회 회원 한국 진채 연구회 회원 수상경력 제 회 부산 산업디자인대전 최수수상 제 회 국제 기로미술대전 금상 제 회 국제 기로미술대전 은상 제 회 국제 기로미술 대전 동상 제 회 홍콩 한국아트 공모전 동상 제 회 대갈문화축제 특선 제 회 현대조형 미술대전 입선 제 회 두산그룹 디자이너 컨퍼런스 입선 개인전 남양주아트센터 회 세종문화회관 광화랑 회 단체전 한국민화뮤지엄 박물관 초대전 한국민화협회전 서울무역전시장 세화전 한국진채 연구회 갤러리 한옥 홍콩 바움 아트갤러리 전시 외 다수 그룹전 참여,광화랑,2019-01-02,2019-01-02,세종문화회관
399,204,"내셔널지오그래픽 사진전 ＜포토아크, 너의 이름은＞",https://www.sejongpac.or.kr/cmmn/file/imageSrc.do?fileStreCours=faec0c25744c22e99776405c0fa72802c5099fddfab542e445df49821cd406a0&streFileNm=a72a3c2c4df38f5ac7017503df592b6f2b2061ad95b408c44731011a6c60517c,포토 내셔널지오그래픽 사진전 포토아크 너의 이름은 숲속에 찾아온 세상에서 가장 희귀한 동물원 엄마 가득 가져주세요 갖기란 개를 거대한 거둔 것이 것입니다 것처럼 곧 관심을 그들의 기억하고 깊이 낯선 내셔널지오그래픽 내셔널지오그래픽의 놀라운 눈을 늦기 다시 다양성의 대한 더 도시의 동물들에 동물원에서 동물의 동물한테 된 된다면 될 또 마사의 마주하게 마주한 마주할 마지막 만난적도 말이죠 멸종위기의 몇 모르는 모습을 모으기 무슨 물었던 미국 미래를 방주를 버린거죠 버린거죠 라고 보고 보여주고 비둘기 사라져 사라질지도 사람들의 사진으로 사진을 사진작가 사토리는 살아가는 삶 생각할 생명 생명들에게도 생명의 생명체에게 선장이 소년이 속에서 수 숨을 숲과 숲으로 시절 신시내티 아름답고 아무도 아크 안부와 알 알게되고 알아가는 어려운 어린 어째서 얼마나 엄마 없는 없습니다 여행 영원히 왔다면 왜 우리가 우리는 위기를 위해 이 이름 이름을 일이 일입니다 잃어버린 있는지 있었어요 자연을 잠시 전에 조금 조엘 지구가 지구에 찾아 채운 포토아크 프로젝트 하지만 함께,꿈의숲상상톡톡미술관,2022-04-12,2022-04-12,꿈의숲아트센터
400,273,강혁상의 흑백사진전_The Way The Wind Blows,https://www.sejongpac.or.kr/cmmn/file/imageSrc.do?fileStreCours=1a889e8777af7e578d96596fbd2e16e9bb6d9ec4bb1f6894357ee3bde7a73807&streFileNm=cee9a8b41abb37d482811b45833d9e8f13e27cc0df58d0800d2b142a2917067e,바람의 노래 눈을 감고 가만히 귀를 기울이면 어디에서 불어와 어디로 가는지 알 수 없는 바람의 노래 소리가 들려온다 어느 땅 어느 바다도 가리지 않고 나즈막히 흘러와 내 귓가에 속삭이는 바람의 노래 내가 밟고 있는 이 땅의 저편 작디작은 길 한 모퉁이에서 시작된 그 바람은 어린아이의 천진한 눈망울을 담고 주름진 노인의 눈가에 맺힌 그리움의 눈빛을 담아 많은 이야기를 안고 내 안으로 들어와 노래를 부르고 있다 그 바람의 노래 소리를 따라 바람의 흔적을 더듬어 아들의 손을 잡고 떠난 그 곳 바람의 노래속에 숨어있던 수 많은 이야기들을 만난다 눈물짓는 이의 눈물을 닦아주며 외로움에 떨던 마음을 쓰다듬으며 아름다운 사랑의 설레임을 품고 전해주는 이야기들의 향연 나의 사랑 나의 희망 그 이야기를 담고 다른 누군가의 귓가로 살며시 흘러들어갈 바람의 노래 나와 그대들의 이야기들,광화랑,2016-09-14,2016-09-14,세종문화회관
401,293,고리사진부 제 34회 교외 전시회,https://www.sejongpac.or.kr/cmmn/file/imageSrc.do?fileStreCours=1a889e8777af7e578d96596fbd2e16e9bb6d9ec4bb1f6894357ee3bde7a73807&streFileNm=17331e67b08976c05137af85dd353c3413e27cc0df58d0800d2b142a2917067e,영원한 순간을 창조하는 고리 사진부의 제 회 교외 전시회입니다 명지전문대학의 고리 사진부라는 동아리로서 이기도 하지만 사진을 사랑하고 좋아하고 아끼는 초보 사진가로서의 전시회이기도 합니다 그날 우리는 같은 시간 같은 공간에 있었지만 서로가 보고 느낀 것은 달랐습니다 저희의 그 순간들을 여러분과 함께 공유하고 싶습니다 부족함이 많은 초보 사진가들 이지만 잘 부탁드립니다,광화랑,2017-02-01,2017-02-01,세종문화회관
402,26,미술과 음악의 콜라보레이션,https://www.sejongpac.or.kr/cmmn/file/imageSrc.do?fileStreCours=1a889e8777af7e578d96596fbd2e16e9bb6d9ec4bb1f6894357ee3bde7a73807&streFileNm=af0d2870fe69ccbd4bc1a03db969b26bc5632144e692c09ac9214915f513b19a,본 전시는 코로나 사태로 인해 관람객 안전을 고려하여 월 일자로 조기종료 하게 되었음을 알려드립니다 칸딘스키 미디어아트와 현대작가 년의 소통 미술과 음악의 콜라보레이션 칸딘스키 미디어아트와 현대작가 기획전 세종문화회관 미술관 글로벌교육콘텐츠 전시문의 바실리 칸딘스키 미디어아트 전시 기획 칸딘스키와 현대작가의 미디어아트 전시 바그너의 연주 속에서 미술과 음악의 경계를 허물어 보는 이의 영혼을 춤추게 하는 바실리 칸딘스키 음악적 회화를 이끌어 낸 추상예술의 아버지 칸딘스키의 작품을 디지털 미디어 공간으로 확장하여 공감각적 정서를 공유하고 행복을 만끽하는 경험을 갖게 한다 음악을 미술로 확장하고 일상으로 이끌어낸 칸딘스키와 음악으로 색채를 표현하는 현대 작가를 통해 영감을 받은 세계 예술가들의 작품과디지털미디어 아트를 통해 시대와 공간을 넘은두 예술가의 놀라운 만남과 아름다운 소통 환상의 콜라보레이션을 관람하며 공감각적 정서를 공유하고 진정한 행복을 찾아 떠나는 사람들의 여정을 함께 한다 바실리 칸딘스키는 바그너 쉰베르크 등 음악이 주는 청각적인 인상을 시각화하고 음악적 회화를 완성시킨 추상미술의 창시자이다 색은 영혼에 직접적으로 영향을 미치는 힘이다 색상은 피아노의 건반이요 우리의 눈은 줄을 때리는 해머 영혼은 여러개의 선율을 가진 피아노라 말했던 그의 생각은 시대를 뛰어넘어 새로운 의식의 흐름에 집중하게 하였다 디지털 미디어 아트의 점 선 면과 색으로 이루어진 신비롭고 비현실적인 공간을 경험하면서 새로운 경험과 새로운 영감을 마주하게 된다 또한 특별하게 생각하지 않았던 나를 내 삶의 주인공으로 이끌어 행복을 더욱 확장시키는 경험을 갖게 될 것이다 음악을 색채 미술로 표현한 칸딘스키와 음악을 통해 색채를 연상시키는 현대작가의 미디어 아트 전시 기획 추상 미술의 아버지 칸딘스키 음악과 개성있는 아티스트를 통해 위로와 감동을 주는 현대작가 년의 시간을 뛰어넘은 소통과 만남,세종미술관1관세종미술관2관,2020-01-10,2020-01-10,세종문화회관
