,movie_name,img_link,synopsis,director
105,트랜스포머: 사라진 시대,https://www.kobis.or.kr/common/mast/movie/2014/05/54a70e1f3584411ea7acd35fd58cdce0.jpg,"트랜스포머의 시대는 끝났다! 시카고에서 벌어진 오토봇과 디셉티콘의 전투로 인해  수많은 사상자가 발생하고 도시가 처참하게 파괴되자  정부는 일부 오토봇을 제외한 트랜스포머에 대해 체포령을 내린다.   시카고 사태, 3년 후  대부분의 디셉티콘이 처벌되고 오토봇 역시 모습을 감춘 상황,  엔지니어 ‘케이드 예거’(마크 월버그)는 우연히 폐기 직전 고물차로 변해있던 ‘옵티머스 프라임’을 깨우게 된다.  그리고 그의 생존이 알려지자  ‘옵티머스 프라임’을 노리고 있던 어둠의 세력 역시 모습을 드러내기 시작한다.   전세계를 새로운 위협에 몰아넣을 거대한 음모,  사상 최대 가장 강력한 적에 맞서 ‘옵티머스 프라임’과 오토봇 군단은 목숨을 건 대결에 나서는데...!   인류의 미래가 걸린 위기,  전 세계를 파괴로 뒤덮을 거대한 전투가 펼쳐진다!",마이클 베이
106,완벽한 타인,https://www.kobis.or.kr/common/mast/movie/2018/10/62db252db2824877811e09e0deb72598.jpg,"우리 게임 한 번 해볼까? 다들 핸드폰 올려봐저녁 먹는 동안 오는 모든 걸 공유하는 거야전화, 문자, 카톡, 이메일 할 것 없이 싹! 오랜만의 커플 모임에서 한 명이 게임을 제안한다.바로 각자의 핸드폰을 테이블 위에 올려두고통화 내용부터 문자와 이메일까지 모두 공유하자고 한 것.흔쾌히 게임을 시작하게 된 이들의 비밀이 핸드폰을 통해 들통나면서처음 게임을 제안했던 것과는 전혀 다른 상상치 못한 결말로 흘러가는데….상상한 모든 예측이 빗나간다!",이재규
107,살인의 추억,https://www.kobis.or.kr/upload/up_img/cleansing/x00/00/69/mov_20030046_37014.jpg,"선 보러 집 나갔던 처녀, 배수관서 알몸시체로...  사건 잇다르자 날 저물면 부녀자들 외출 꺼려 1986년 경기도. 젊은 여인이 무참히 강간, 살해 당한 시체로 발견된다. 2개월 후, 비슷한 수법의 강간살인사건이 연이어 발생하면서 사건은 세간의 주목을 받기 시작하고, 일대는 연쇄살인이라는 생소한 범죄의 공포에 휩싸인다. 특별수사본부, 서울 시경 형사 투입… 수사는 아직도 제자리 걸음 사건발생지역에 특별수사본부가 설치되고, 수사본부는 구희봉 반장 (변희봉 역)을 필두로 지역토박이 형사 박두만 (송강호 역)과 조용구 (김뢰하 역), 그리고 서울 시경에서 자원해 온 서태윤 (김상경 역)이 배치된다. 육감으로 대표되는 박두만은 동네 양아치들을 족치며 자백을 강요하고, 서태윤은 사건 서류를 꼼꼼히 검토하며 사건의 실마리를 찾아 가지만 스타일이 다른 두 사람은 처음부터 팽팽한 신경전을 벌인다. 용의자가 검거되고 사건의 끝이 보일 듯 하더니, 매스컴이 몰려든 현장 검증에서 용의자가 범행 사실을 부인하면서 현장은 아수라장이 되고, 구반장은 파면 당한다.  연쇄살인범은 누구인가… 치밀한 뒷처리, 흔적 전무 수사진이 아연실색할 정도로 범인은 자신의 흔적을 남기지 않는다. 살해하거나 결박할 때도 모두 피해자가 착용했거나 사용하는 물품을 이용한다. 심지어 강간살인의 경우, 대부분 피살자의 몸에 떨어져 있기 마련인 범인의 음모조차 단 하나도 발견 되지 않는다. 후임으로 신동철 반장 (송재호 역)이 부임하면서 수사는 활기를 띠기 시작한다. 박두만은 현장에 털 한 오라기 남기지 않는다는 점에 착안, 근처의 절과 목욕탕을 뒤지며 무모증인 사람을 찾아 나서고, 사건 파일을 검토하던 서태윤은 비오는 날, 빨간 옷을 입은 여자가 범행대상이라는 공통점을 밝혀낸다.  어둡고 긴 미스터리… 미궁 속 10번째 부녀자 연쇄피살, 공포 언제까지  선제공격에 나선 형사들은 비 오는 밤, 여경에게 빨간 옷을 입히고 함정수사를 벌인다. 그러나 다음날 아침 돌아오는 것은 음부에 우산이 꽂힌 또다른 여인의 사체. 사건은 해결의 실마리를 다시 감추고 냄비처럼 들끓는 언론은 일선 형사들의 무능을 지적하면서 형사들을 더욱 강박증에 몰아 넣는다.",봉준호
108,조커,https://www.kobis.or.kr/common/mast/movie/2019/09/96dde341cfd74439953ce52a38b6919f.jpg,"“내 인생이 비극인줄 알았는데, 코미디였어”고담시의 광대 아서 플렉은 코미디언을 꿈꾸는 남자.하지만 모두가 미쳐가는 코미디 같은 세상에서맨 정신으로는 그가 설 자리가 없음을 깨닫게 되는데…이제껏 본 적 없는 진짜 ‘조커’를 만나라!",토드 필립스
109,월드 워 Z,https://www.kobis.or.kr/common/mast/movie/2013/06/f61cf2565e124280a94c682522d833d3.jpg,"전 세계 이상 기류… 거대한 습격이 시작된다!  의문의 항공기 습격, 국가별 입국 전면 통제, 국경선을 둘러싼 높은 벽,  세계 곳곳에서 원인을 알 수 없는 이변이 일어나기 시작한다.  그리고 정체불명 존재들의 무차별적 공격으로 도시는 순식간에 아수라장으로 변한다.   인류의 대재난에 맞설 최후의 적임자, 제리  군인 출신으로 전시 경험이 풍부하고 위기 대처 능력이 뛰어난 UN 소속 조사관 제리는  위험한 상황에서 가까스로 가족들과 탈출하는데 성공하고  이제껏 본적 없는 인류 최대의 위기 앞에 대재난에 맞설 최후의 적임자로 지목된다   생존률 제로, 최후의 카운트다운이 시작된다!  마침내 제리는 전 세계를 위협하는 거대한 정체들과 직면하게 되고,  그들의 끊임없는 공격에 맞서 필사의 사투를 벌이게 되는데…  과연 누구도 살아남을 수 없는 인류 최후의 대재난을 막아낼 수 있을 것인가!",마크 포스터
110,반지의 제왕 : 두개의 탑,https://www.kobis.or.kr/common/mast/movie/2021/03/d9984cbb760147b19fcb70627417afe1.jpg,"2002년 12월, 운명을 건 최후의 전쟁이 시작된다!9명의 반지원정대는 사우론의 사악한 세력에 맞서 반지를 지켜냈지만 반지 원정대는 뿔뿔이 흩어지게 된다. 호빗족으로 절대반지에 유일한 내성을 보이는 '프로도'는 일행과 떨어져 '샘'과 함께 불의 산으로 모험을 감행하지만 새로운 위협을 맞이하고 사루만의 우르쿠하이 군대에게 잡혀간 '메리'와 '피핀'은 엔트 족의 영역에서 '트리비어드'라는 엔트 족에게 구출 받게 된다.  한편 '메리'와 '피핀'을 구하기 위해 우루쿠하이 군대를 추격하던 '아라곤'과 '레골라스', '김리'는 유령 숲에서 백색의 마법사로 부활한 마법사 '간달프'를 만나게 되고 악의 군주 '사우론'이 암흑세계의 두 개의 탑 '오르상크'와 '바랏두르'를 통합하여 점점 그 세력을 넓혀가고 있다는 사실을 듣게 된다. 이에 '아라곤'과 나머지 원정대는 중간계의 선한 무리의 통합을 이뤄 '사우론'의 강력한 세력을 견제해야하는 큰 임무를 맡게 된다. 하지만 동맹관계가 깨져 '곤도르' 왕국과 '로한'왕국으로 나뉜 인간 종족의 통합은 쉽지 않고 게다가 '로한'의 왕마저 '사루만'에게 동화되는데.. 결국 '사우론'은 서서히 중간계를 거대한 전쟁의 소용돌이로 몰고 가고 '아라곤' 또한 인간과 엘프, 난쟁이족, 그리고 엔트족 등을 통합하여 이에 맞설 준비를 한다. 결코 피할 수 없는 거대한 전쟁이 시작된 것이다.",피터 잭슨
111,타워,https://www.kobis.or.kr/common/mast/movie/2012/12/972021ea942f4322ae90f87321ebe6f8.jpg,"2012년 크리스마스.. 가장 행복한 순간 벌어진 최악의 화재참사!사랑하는 사람을 위해 반드시 살아야한다!초고층 주상복합빌딩 타워스카이의 시설관리 팀장인 싱글대디 ‘대호’(김상경)는 사랑하는 딸 ‘하나’(조민아)와 함께 멋진 크리스마스 이브를 보내기로 약속한다. 그런 대호를 마음에 품고 있는 타워스카이 푸드몰의 매니저 ‘윤희’(손예진)는 바쁜 ‘대호’를 대신해 잠시나마 ‘하나’와 즐거운 시간을 보낸다. 한편, 전설로 불리우는 여의도 소방서의 소방대장 ‘영기’(설경구)는 결혼 후 처음으로 크리스마스 이브에 아내와의 데이트를 약속한다.모두가 행복한 그 날 저녁, 크리스마스 파티가 열리고 있는 타워스카이에서 예기치 못한 화재 사고가 발생하는데…최악의 화재 속,삶에 대한 희망의 끈을 놓지 않는 사람들의 이야기가 시작된다!",김지훈
112,말아톤,https://www.kobis.or.kr/upload/up_img/cleansing/x00/00/90/mov_20040785_38757.jpg,"얼룩말과 초코파이를 좋아하는, 겉보기엔 또래 아이들과 다른 것 하나 없는 귀엽고 사랑스럽기만 한 초원. 어느날 초원이는 자폐증이라는 청천벽력같은 진단을 받게 되고, 엄마 경숙은 감당할 수 없는 현실 앞에 좌절한다. 그러나 경숙은 초원이가 달리기에만큼은 정상인보다도 월등한 능력을 가지고 있음을 발견하고, 달릴 때만큼은 남들과 다르지 않은 아들의 모습에 희망을 갖고 꾸준히 훈련시킨다.  시간이 흘러 어느덧 20살 청년이 된 초원. 그러나 지능은 여전히 5살 수준에 머물고 있다. 모르는 사람 앞에서 아무렇지도 않게 방귀를 뀌어대고, 동생에겐 마치 선생님 대하듯 깍듯이 존댓말을 쓰고, 음악만 나오면 아무데서나 특유의 막춤을 선보이기 일쑤이니, 어딜 가든 초원이가 있는 곳은 시끄러워지기 마련이다. 하는 짓이나 말투는 영락없는 5살 어린애이지만 어린 시절부터 꾸준히 해온 달리기 실력만큼은 여전히 최고인 초원. 경숙은 자신의 목표를 ‘초원의 마라톤 서브쓰리 달성’으로 정하고 아들의 훈련에만 매달린다.  어느날 세계대회에서 1등을 한 전력도 있는 전직 유명 마라토너 정욱이 음주운전으로 사회봉사 명령을 받고 초원의 학교로 오게 된다. 경숙은 애원하다시피 해서 기어이 정욱에게 아들의 코치 역할을 떠맡긴다. 도무지 속을 알 수 없는 초원을 성가시게만 생각했던 정욱. 하지만 초원과 함께 시간을 보낼수록 그는 아이같이 순수하고 솔직한 초원에게 조금씩 동화되어 가고, 초원도 정욱에게 마음을 열기 시작한다. 정욱은 매번 속도조절에 실패해 지쳐 쓰러지기는 하지만 지구력이 남다른 초원에게서 마라톤 서브쓰리의 가능성을 발견하고 본격적으로 훈련에 들어간다.  한편 불성실하게만 보이는 정욱이 도통 미덥지 않은 경숙은 어느날 정욱과 말다툼을 벌이게 된다. “‘자식 사랑과 집착을 착각하지 말라”는 정욱의 말에 아무 대꾸도 할 수 없는 경숙. 경숙은 정욱의 말대로 이제껏 ’좋다’, ‘싫다’는 의사 표현도 할 줄 모르는 아이를 자신의 욕심 때문에 혹사시키고 있는 것이 아닌가 싶은 생각을 떨쳐버릴 수가 없다. 이제껏 쌓아온 모든 것이 무너져 내린 듯한 기분의 경숙. 그녀는 이제 마라톤도, 서브쓰리도 모두 포기하기로 마음먹는데...",정윤철
113,미녀와 야수,https://www.kobis.or.kr/common/mast/movie/2017/02/9904c07cca2045f480d1ca017b995796.jpg,"스크린에 재탄생한 세기의 걸작!전 세계가 기다려온 가장 아름다운 이야기!똑똑하고 아름다운 ‘벨(엠마 왓슨)’은 아버지와 살고 있는 작은 마을에서 벗어나 운명적인 사랑과 모험을 꿈꾼다. 어느 날 행방불명된 아버지를 찾아 폐허가 된 성에 도착한 벨은 저주에 걸린 ‘야수’(댄 스티븐스)를 만나 아버지 대신 성에 갇히고, 야수 뿐 아니라 성 안의 모든 이들이 신비로운 장미의 마지막 꽃잎이 떨어지기 전에 저주를 풀지 못하면 영원히 인간으로 돌아올 수 없는 운명임을 알게 된다. 성에서 도망치려던 벨은 위험한 상황에서 자신을 보호해 준 야수의 진심을 알게 되면서 차츰 마음을 열어가기 시작하는데…",빌 콘돈
114,추격자,https://www.kobis.or.kr/upload/up_img/cleansing/x00/04/03/mov_20080046_45150.jpg,"보도방을 운영하는 전직 형사 ‘중호’, 최근 데리고 있던 여자들이 잇달아 사라지는 일이 발생하고, 조금 전 나간 미진을 불러낸 손님의 전화 번호와 사라진 여자들이 마지막으로 통화한 번호가 일치함을 알아낸다. 하지만 미진 마저도 연락이 두절되고…… 미진을 찾아 헤매던 중 우연히 ‘영민’과 마주친 중호, 옷에 묻은 피를 보고 영민이 바로 그놈인 것을 직감하고 추격 끝에 그를 붙잡는다.  실종된 여자들을 모두 죽였다는 충격적인 고백을 담담히 털어 놓는 영민에 의해 경찰서는 발칵 뒤집어 진다. 우왕좌왕하는 경찰들 앞에서 미진은 아직 살아 있을 거라며 태연하게 미소 짓는 영민. 그러나 영민을 잡아둘 수 있는 증거는 아무것도 없다. 공세우기에 혈안이 된 경찰은 미진의 생사보다는 증거를 찾기에만 급급해 하고, 미진이 살아 있다고 믿는 단 한 사람 중호는 미진을 찾아 나서는데……",나홍진
115,독전,https://www.kobis.or.kr/common/mast/movie/2018/05/e82548375fb14a6392ed1b25a7573a2e.jpg,"아시아 최대 마약 조직, 실체 없는 적을 추적하라!의문의 폭발 사고 후, 오랫동안 마약 조직을 추적해온 형사 '원호'(조진웅)의 앞에 조직의 후견인 '오연옥'(김성령)과 버림받은 조직원 '락'(류준열)이 나타난다. 그들의 도움으로 아시아 마약 시장의 거물 '진하림'(김주혁)과 조직의 숨겨진 인물 '브라이언'(차승원)을 만나게 되면서 그 실체에 대한 결정적 단서를 잡게 되는데···  끝까지 의심하라! 5월 24일, 독한 자들의 전쟁이 시작된다!",이해영
116,쿵푸팬더 2,https://www.kobis.or.kr/upload/up_img/2011/05/mov_8572FJ_20110511134203_1.jpg,"그토록 원하던 용의 전사가 되어 무적의 5인방과 함께 평화의 계곡을 지키게 된 포. 진정한 용의 전사로 거듭나기 위해 시푸 사부와 쿵푸 수련에 매진하던 중, 셴 선생이 위대한 쿵푸 사부들을 하나 둘 씩 제거하고 있다는 소식을 듣게 된다.여전히 바람을 가르는 주먹의 소리보다 배에서울리는 꼬르륵 소리가 더 크고, 오랜 숙적인 계단 앞에서는 맥을 못 추는 천방지축 팬더 포. 이제 막 정식 수련을 시작하려는 포에게 쿵푸를 지켜야 한다는 막중한 미션이 주어지고, 포는 무적의 5인방과 함께 길을 떠난다. 과연 포는 쿵푸의 대가들도 막지 못한 셴 선생의 비밀병기에 맞서 쿵푸를 지켜낼 수 있을까?",여인영
